FECHA (YYMMDD);HORA (HHMM);;,
150917;1000;63,5833;
150917;1100;55,1667;
150917;1200;49,0833;
150917;1300;44,4167;
150917;1400;40,1667;
150917;1500;40,3333;
150917;1600;44,75;
150917;1700;50,25;
150917;1800;56,8333;
150917;1900;64,1666;
150917;2000;69,75;
150917;2100;73,75;
150917;2200;76,1666;
150917;2300;77,25;
150918;0000;78;,
150918;0100;78,9167;
150918;0200;81,4166;
150918;0300;83,5;
150918;0400;85,0833;
150918;0500;85,9166;
150918;0600;86;,
150918;0700;85,5;
150918;0800;77,4166;
150918;0900;67;,
150918;1000;59,5;
150918;1100;54,0833;
150918;1200;50,25;
150918;1300;45,8333;
150918;1400;45,9167;
150918;1500;41,8333;
150918;1600;41,6667;
150918;1700;47,5833;
150918;1800;53,5;
150918;1900;62,75;
150918;2000;67,0833;
150918;2100;69,75;
150918;2200;72,9166;
150918;2300;74,4166;
150919;0000;76;,
150919;0100;77,9166;
150919;0200;79,6666;
150919;0300;80,4166;
150919;0400;81,4166;
150919;0500;81,9166;
150919;0600;82,25;
150919;0700;82,3333;
150919;0800;78,0833;
150919;0900;69,9166;
150919;1000;62,0833;
150919;1100;55,4167;
150919;1200;50,3333;
150919;1300;46,5;
150919;1400;45,8333;
150919;1500;45,4167;
150919;1600;42,1667;
150919;1700;44,1667;
150919;1800;45,6667;
150919;1900;49,6667;
150919;2000;52,9167;
150919;2100;52;,
150919;2200;55,25;
150919;2300;59,0833;
150920;0000;62,6667;
150920;0100;65,4166;
150920;0200;61,5;
150920;0300;55,8333;
150920;0400;56,5833;
150920;0500;60,1667;
150920;0600;63;,
150920;0700;64,0833;
150920;0800;59;,
150920;0900;51,5;
150920;1000;46,9167;
150920;1100;40,5;
150920;1200;36,75;
150920;1300;35,25;
150920;1400;32,75;
150920;1500;31;,
150920;1600;40,25;
150920;1700;44,1667;
150920;1800;59,5;
150920;1900;61,8333;
150920;2000;62,75;
150920;2100;63,5833;
150920;2200;64,9166;
150920;2300;65,25;
150921;0000;70,0833;
150921;0100;75,4166;
150921;0200;80,1666;
150921;0300;80,1666;
150921;0400;81;,
150921;0500;81;,
150921;0600;80;,
150921;0700;78,3333;
150921;0800;75,9166;
150921;0900;68,75;
150921;1000;57,9167;
150921;1100;56,8333;
150921;1200;52,75;
150921;1300;50,5833;
150921;1400;50,0833;
150921;1500;48,6667;
150921;1600;48;,
150921;1700;50,9167;
150921;1800;59,1667;
150921;1900;67,3333;
150921;2000;69,8333;
150921;2100;71;,
150921;2200;73,0833;
150921;2300;75,5;
150922;0000;76,25;
150922;0100;78,1666;
150922;0200;80,4166;
150922;0300;77,5;
150922;0400;75,3333;
150922;0500;75;,
150922;0600;75,6667;
150922;0700;77;,
150922;0800;76,1667;
150922;0900;72,4166;
150922;1000;66,75;
150922;1100;57,4167;
150922;1200;45,6667;
150922;1300;37,1667;
150922;1400;41,75;
150922;1500;42,6667;
150922;1600;42,75;
150922;1700;45,0833;
150922;1800;51;,
150922;1900;55,25;
150922;2000;58,3333;
150922;2100;60,5833;
150922;2200;62,25;
150922;2300;64,8333;
150923;0000;67;,
150923;0100;68,5833;
150923;0200;71,1666;
150923;0300;73,1666;
150923;0400;75,0833;
150923;0500;75,6666;
150923;0600;75,1666;
150923;0700;76,25;
150923;0800;68;,
150923;0900;54,0833;
150923;1000;49,5;
150923;1100;43,9167;
150923;1200;40,25;
150923;1300;38,1667;
150923;1400;42,5833;
150923;1500;45,5833;
150923;1600;47,8333;
150923;1700;51,75;
150923;1800;55;,
150923;1900;54,25;
150923;2000;53,5;
150923;2100;56,25;
150923;2200;59,6667;
150923;2300;65,0833;
150924;0000;67,75;
150924;0100;70,75;
150924;0200;72,9166;
150924;0300;73;,
150924;0400;75;,
150924;0500;81,5833;
150924;0600;82,5;
150924;0700;81,5833;
150924;0800;78,6666;
150924;0900;81,25;
150924;1000;82;,
150924;1100;79,5;
150924;1200;77,75;
150924;1300;79,6666;
150924;1400;75,5;
150924;1500;82,1666;
150924;1600;79,5;
150924;1700;79,25;
150924;1800;75;,
150924;1900;77,6666;
150924;2000;79,25;
150924;2100;82,6666;
150924;2200;84,9166;
150924;2300;85,8333;
150925;0000;86;,
150925;0100;86,6667;
150925;0200;87;,
150925;0300;87;,
150925;0400;87;,
150925;0500;87;,
150925;0600;87;,
150925;0700;86,25;
150925;0800;79,5;
150925;0900;64;,
150925;1000;56,6667;
150925;1100;50,25;
150925;1200;45,5;
150925;1300;34,75;
150925;1400;33,3333;
150925;1500;36,75;
150925;1600;36,0833;
150925;1700;52,0833;
150925;1800;54;,
150925;1900;56;,
150925;2000;62,75;
150925;2100;68,3333;
150925;2200;69,5;
150925;2300;71,6666;
150926;0000;72,4166;
150926;0100;72,75;
150926;0200;73,6666;
150926;0300;74;,
150926;0400;74,75;
150926;0500;77;,
150926;0600;77,6666;
150926;0700;76,6666;
150926;0800;72,5;
150926;0900;66,8333;
150926;1000;60,4167;
150926;1100;51,4167;
150926;1200;45,6667;
150926;1300;43,3333;
150926;1400;46,3333;
150926;1500;46,6667;
150926;1600;45,4167;
150926;1700;44,8333;
150926;1800;48,1667;
150926;1900;53,75;
150926;2000;61,6667;
150926;2100;67,1666;
150926;2200;72,25;
150926;2300;74,8333;
150927;0000;76,4166;
150927;0100;77,25;
150927;0200;76,5833;
150927;0300;73,1666;
150927;0400;74,5;
150927;0500;76,25;
150927;0600;76,5833;
150927;0700;76,75;
150927;0800;70,1666;
150927;0900;59,0833;
150927;1000;55,0833;
150927;1100;51,4167;
150927;1200;49,8333;
150927;1300;46,25;
150927;1400;46,1667;
150927;1500;46,5;
150927;1600;51,4167;
150927;1700;56,1667;
150927;1800;62,9167;
150927;1900;64,5;
150927;2000;66,0833;
150927;2100;68,3333;
150927;2200;70,0833;
150927;2300;73,4166;
150928;0000;75,25;
150928;0100;74,75;
150928;0200;75,75;
150928;0300;76,0833;
150928;0400;77,25;
150928;0500;78;,
150928;0600;77,9167;
150928;0700;77,0833;
150928;0800;72,25;
150928;0900;59;,
150928;1000;48,25;
150928;1100;39,3333;
150928;1200;37,0833;
150928;1300;35,8333;
150928;1400;33,0833;
150928;1500;33,8333;
150928;1600;37,3333;
150928;1700;44,5;
150928;1800;59,5833;
150928;1900;71,1666;
150928;2000;75,1666;
150928;2100;78,8333;
150928;2200;80,8333;
150928;2300;82,4166;
150929;0000;83,75;
150929;0100;85;,
150929;0200;85,6667;
150929;0300;86,5;
150929;0400;87;,
150929;0500;87,5833;
150929;0600;88;,
150929;0700;86,9167;
150929;0800;81,5833;
150929;0900;71,5;
150929;1000;66,75;
150929;1100;60,5833;
150929;1200;53,9167;
150929;1300;44,75;
150929;1400;39,75;
150929;1500;40,3333;
150929;1600;37,0833;
150929;1700;41,4167;
150929;1800;51,1667;
150929;1900;58,3333;
150929;2000;57,9167;
150929;2100;62;,
150929;2200;63,5;
150929;2300;66,75;
150930;0000;67;,
150930;0100;72,8333;
150930;0200;76,5;
150930;0300;76;,
150930;0400;76,8333;
150930;0500;78,6666;
150930;0600;78;,
150930;0700;72,3333;
150930;0800;56,1667;
150930;0900;49,75;
150930;1000;47,9167;
150930;1100;43,1667;
150930;1200;38,9167;
150930;1300;38,1667;
150930;1400;41,0833;
150930;1500;47,9167;
150930;1600;54,25;
150930;1700;62;,
150930;1800;68,5833;
150930;1900;72,1666;
150930;2000;73,4166;
150930;2100;76;,
150930;2200;80,5;
150930;2300;78,25;
151001;0000;77;,
151001;0100;76,5833;
151001;0200;79,5833;
151001;0300;72,3333;
151001;0400;73;,
151001;0500;79,0833;
151001;0600;85,1666;
151001;0700;84,9166;
151001;0800;80,6666;
151001;0900;82,25;
151001;1000;86,1666;
151001;1100;71,75;
151001;1200;50,4167;
151001;1300;44,25;
151001;1400;50,5833;
151001;1500;52,8333;
151001;1600;58,5;
151001;1700;65,75;
151001;1800;73,5;
151001;1900;80,4166;
151001;2000;83,0833;
151001;2100;85,5;
151001;2200;86,5;
151001;2300;85,3333;
151002;0000;83,25;
151002;0100;81,75;
151002;0200;82;,
151002;0300;83,0833;
151002;0400;86,1666;
151002;0500;87,6666;
151002;0600;88,6666;
151002;0700;86,0833;
151002;0800;76,25;
151002;0900;63,5;
151002;1000;55,6667;
151002;1100;48,5;
151002;1200;44,75;
151002;1300;41,3333;
151002;1400;36,5833;
151002;1500;31,4167;
151002;1600;37,1667;
151002;1700;49;,
151002;1800;53,75;
151002;1900;65,5;
151002;2000;71,1666;
151002;2100;74,3333;
151002;2200;77,4166;
151002;2300;79;,
151003;0000;79,3333;
151003;0100;80,6666;
151003;0200;81,4166;
151003;0300;82;,
151003;0400;82,0833;
151003;0500;82,75;
151003;0600;83;,
151003;0700;80,6667;
151003;0800;69,6666;
151003;0900;60,5;
151003;1000;56,1667;
151003;1100;55,8333;
151003;1200;58,0833;
151003;1300;52,0833;
151003;1400;52,8333;
151003;1500;60;,
151003;1600;55,6667;
151003;1700;54,0833;
151003;1800;57,3333;
151003;1900;66,8333;
151003;2000;73;,
151003;2100;79,25;
151003;2200;81,9166;
151003;2300;83,8333;
151004;0000;83,4167;
151004;0100;83,8333;
151004;0200;85,8333;
151004;0300;87,75;
151004;0400;89;,
151004;0500;88,4167;
151004;0600;88;,
151004;0700;86,5;
151004;0800;84,3333;
151004;0900;82,25;
151004;1000;78,5833;
151004;1100;73,8333;
151004;1200;70,0833;
151004;1300;58;,
151004;1400;61;,
151004;1500;62;,
151004;1600;64,5833;
151004;1700;67,9166;
151004;1800;70,75;
151004;1900;73,75;
151004;2000;75,5833;
151004;2100;75,1666;
151004;2200;74,4166;
151004;2300;76;,
151005;0000;77;,
151005;0100;77,25;
151005;0200;78,5;
151005;0300;81,0833;
151005;0400;82,6666;
151005;0500;83,5;
151005;0600;84;,
151005;0700;83,8333;
151005;0800;81,4166;
151005;0900;77,8333;
151005;1000;73,9166;
151005;1100;72;,
151005;1200;68,3333;
151005;1300;67,75;
151005;1400;71,4166;
151005;1500;76,25;
151005;1600;79,8333;
151005;1700;79,1666;
151005;1800;79,5833;
151005;1900;78,8333;
151005;2000;78,75;
151005;2100;79,8333;
151005;2200;83,5;
151005;2300;81,25;
151006;0000;80;,
151006;0100;82;,
151006;0200;83,9166;
151006;0300;84;,
151006;0400;82,1667;
151006;0500;79,1666;
151006;0600;77,1666;
151006;0700;77,0833;
151006;0800;78,4166;
151006;0900;77,6667;
151006;1000;80,4166;
151006;1100;84,1666;
151006;1200;77,4166;
151006;1300;66,6666;
151006;1400;62,5833;
151006;1500;66,0833;
151006;1600;64,1666;
151006;1700;63,6667;
151006;1800;63,9167;
151006;1900;64,9166;
151006;2000;67,0833;
151006;2100;68,3333;
151006;2200;70,6666;
151006;2300;72;,
151007;0000;73,1666;
151007;0100;72,8333;
151007;0200;73,0833;
151007;0300;73,9166;
151007;0400;78;,
151007;0500;78,75;
151007;0600;79,8333;
151007;0700;78,8333;
151007;0800;73,5833;
151007;0900;68;,
151007;1000;60,8333;
151007;1100;54,1667;
151007;1200;50,6667;
151007;1300;51,5;
151007;1400;45,25;
151007;1500;42,25;
151007;1600;39,3333;
151007;1700;42,5;
151007;1800;45,5;
151007;1900;56,6667;
151007;2000;63,25;
151007;2100;67;,
151007;2200;71,4166;
151007;2300;75,0833;
151008;0000;77,4166;
151008;0100;78,5;
151008;0200;79,6666;
151008;0300;80;,
151008;0400;81;,
151008;0500;81,75;
151008;0600;81,6667;
151008;0700;79,4166;
151008;0800;75,8333;
151008;0900;71,9166;
151008;1000;67,25;
151008;1100;60,6667;
151008;1200;55,5833;
151008;1300;50,6667;
151008;1400;43,8333;
151008;1500;38,0833;
151008;1600;32,9167;
151008;1700;28,75;
151008;1800;29,5;
151008;1900;42;,
151008;2000;48,75;
151008;2100;52,75;
151008;2200;57,1667;
151008;2300;60,5;
151009;0000;65,4166;
151009;0100;67,3333;
151009;0200;71,25;
151009;0300;75,8333;
151009;0400;78,0833;
151009;0500;79;,
151009;0600;80;,
151009;0700;72,6666;
151009;0800;60,0833;
151009;0900;51;,
151009;1000;43,9167;
151009;1100;38,5833;
151009;1200;35,1667;
151009;1300;28,8333;
151009;1400;26,0833;
151009;1500;24,5833;
151009;1600;21,5833;
151009;1700;24,1667;
151009;1800;27,5833;
151009;1900;45,6667;
151009;2000;52,4167;
151009;2100;57,5;
151009;2200;61,8333;
151009;2300;63,3333;
151010;0000;65,25;
151010;0100;68,75;
151010;0200;70,75;
151010;0300;71,75;
151010;0400;72,0833;
151010;0500;73,25;
151010;0600;74,3333;
151010;0700;64,5833;
151010;0800;46,4167;
151010;0900;40,9167;
151010;1000;34,9167;
151010;1100;28,4167;
151010;1200;25;,
151010;1300;21,8333;
151010;1400;20,25;
151010;1500;22,3333;
151010;1600;23,5833;
151010;1700;22,1667;
151010;1800;34,3333;
151010;1900;48,4167;
151010;2000;51,5;
151010;2100;56,4167;
151010;2200;60,0833;
151010;2300;62,9167;
151011;0000;64,6666;
151011;0100;68,0833;
151011;0200;70,1666;
151011;0300;71,1667;
151011;0400;73,1666;
151011;0500;74,1666;
151011;0600;75;,
151011;0700;64,0833;
151011;0800;44,75;
151011;0900;38,1667;
151011;1000;33,8333;
151011;1100;28,75;
151011;1200;24,3333;
151011;1300;21;,
151011;1400;18,5;
151011;1500;15,5;
151011;1600;19,8333;
151011;1700;22,0833;
151011;1800;24,5;
151011;1900;31;,
151011;2000;36,8333;
151011;2100;42,75;
151011;2200;46,6667;
151011;2300;53,5833;
151012;0000;55,5833;
151012;0100;57,3333;
151012;0200;57;,
151012;0300;55;,
151012;0400;54,1667;
151012;0500;55,75;
151012;0600;52,6667;
151012;0700;51,4167;
151012;0800;45,4167;
151012;0900;40,3333;
151012;1000;41,6667;
151012;1100;29,75;
151012;1200;28,5833;
151012;1300;27,9167;
151012;1400;34,1667;
151012;1500;39,0833;
151012;1600;33,1667;
151012;1700;23,6667;
151012;1800;20,0833;
151012;1900;31,5;
151012;2000;26,9167;
151012;2100;28,4167;
151012;2200;35,0833;
151012;2300;41,75;
151013;0000;38,5833;
151013;0100;37,75;
151013;0200;45,1667;
151013;0300;52,25;
151013;0400;58,1667;
151013;0500;58,3333;
151013;0600;56,5;
151013;0700;50;,
151013;0800;33,4167;
151013;0900;27,25;
151013;1000;27;,
151013;1100;23,75;
151013;1200;22,75;
151013;1300;22,6667;
151013;1400;34,6667;
151013;1500;41,75;
151013;1600;47;,
151013;1700;53,5833;
151013;1800;61,1667;
151013;1900;63,5;
151013;2000;67;,
151013;2100;66,75;
151013;2200;61,1667;
151013;2300;57,0833;
151014;0000;68,3333;
151014;0100;76;,
151014;0200;80;,
151014;0300;83,8333;
151014;0400;84,5833;
151014;0500;83,9167;
151014;0600;82,3333;
151014;0700;83,75;
151014;0800;85,6666;
151014;0900;86,0833;
151014;1000;73,8333;
151014;1100;58,75;
151014;1200;45,8333;
151014;1300;58,0833;
151014;1400;52,3333;
151014;1500;51,4167;
151014;1600;69,8333;
151014;1700;76,8333;
151014;1800;75,3333;
151014;1900;81,6666;
151014;2000;82,6666;
151014;2100;80,5833;
151014;2200;82,8333;
151014;2300;83,6666;
151015;0000;84,9166;
151015;0100;85;,
151015;0200;84;,
151015;0300;84,1667;
151015;0400;85,5;
151015;0500;86,75;
151015;0600;87,8333;
151015;0700;84,8333;
151015;0800;77,0833;
151015;0900;65,4166;
151015;1000;57,25;
151015;1100;49,75;
151015;1200;43,0833;
151015;1300;42,3333;
151015;1400;38,9167;
151015;1500;37,3333;
151015;1600;37,1667;
151015;1700;39,5;
151015;1800;48,25;
151015;1900;54,25;
151015;2000;61,3333;
151015;2100;67,4166;
151015;2200;70,6666;
151015;2300;74,0833;
151016;0000;76;,
151016;0100;77;,
151016;0200;78,4167;
151016;0300;80,4166;
151016;0400;81,4166;
151016;0500;82,5833;
151016;0600;83;,
151016;0700;81,25;
151016;0800;74,4166;
151016;0900;69,0833;
151016;1000;65,5;
151016;1100;62,25;
151016;1200;60,3333;
151016;1300;63,1667;
151016;1400;61,0833;
151016;1500;60,5;
151016;1600;59,8333;
151016;1700;65,1666;
151016;1800;65,4166;
151016;1900;67,5;
151016;2000;68,3333;
151016;2100;73,25;
151016;2200;79,9166;
151016;2300;82,0833;
151017;0000;83,3333;
151017;0100;84,6666;
151017;0200;85;,
151017;0300;85,0833;
151017;0400;85,9166;
151017;0500;86;,
151017;0600;86;,
151017;0700;84,5;
151017;0800;71,25;
151017;0900;57,4167;
151017;1000;46,75;
151017;1100;38,3333;
151017;1200;34,3333;
151017;1300;31,3333;
151017;1400;32,5833;
151017;1500;27,9167;
151017;1600;30,5833;
151017;1700;34,5;
151017;1800;39,3333;
151017;1900;47;,
151017;2000;52,9167;
151017;2100;61,8333;
151017;2200;65,8333;
151017;2300;69,8333;
151018;0000;71,8333;
151018;0100;71,8333;
151018;0200;72,3333;
151018;0300;73,1666;
151018;0400;74,9166;
151018;0500;77;,
151018;0600;76,6666;
151018;0700;71;,
151018;0800;57,9167;
151018;0900;47,9167;
151018;1000;41,25;
151018;1100;33,25;
151018;1200;31,1667;
151018;1300;34,4167;
151018;1400;39,75;
151018;1500;36,5833;
151018;1600;35,5;
151018;1700;36,6667;
151018;1800;41,8333;
151018;1900;54,1667;
151018;2000;66,5;
151018;2100;66,4166;
151018;2200;68;,
151018;2300;68,25;
151019;0000;63,9167;
151019;0100;62;,
151019;0200;70,5;
151019;0300;75,4166;
151019;0400;80,5833;
151019;0500;81,8333;
151019;0600;83,3333;
151019;0700;86,9166;
151019;0800;88,3333;
151019;0900;89;,
151019;1000;88,9167;
151019;1100;87,0833;
151019;1200;86,25;
151019;1300;84,4166;
151019;1400;80,9166;
151019;1500;72;,
151019;1600;75,4166;
151019;1700;80,6666;
151019;1800;83,9166;
151019;1900;86,75;
151019;2000;86,5;
151019;2100;86,5833;
151019;2200;87,9166;
151019;2300;88,6666;
151020;0000;89;,
151020;0100;89;,
151020;0200;89,75;
151020;0300;90;,
151020;0400;89,9167;
151020;0500;90;,
151020;0600;89,8333;
151020;0700;89;,
151020;0800;87,0833;
151020;0900;75,25;
151020;1000;59,6667;
151020;1100;51,5;
151020;1200;46,8333;
151020;1300;44,1667;
151020;1400;47,4167;
151020;1500;48,5833;
151020;1600;50,8333;
151020;1700;59,5833;
151020;1800;61;,
151020;1900;67,0833;
151020;2000;71,6666;
151020;2100;73,75;
151020;2200;74;,
151020;2300;73,9166;
151021;0000;74,1666;
151021;0100;73,0833;
151021;0200;74,75;
151021;0300;75,5;
151021;0400;77;,
151021;0500;78,75;
151021;0600;79,6667;
151021;0700;73,8333;
151021;0800;66,25;
151021;0900;60,6667;
151021;1000;55,5;
151021;1100;51,25;
151021;1200;50,75;
151021;1300;46,5;
151021;1400;44;,
151021;1500;40,5;
151021;1600;42,1667;
151021;1700;49;,
151021;1800;50,25;
151021;1900;55,6667;
151021;2000;60,5;
151021;2100;67,25;
151021;2200;73,8333;
151021;2300;76,5;
151022;0000;78,9166;
151022;0100;80;,
151022;0200;81,5833;
151022;0300;82,0833;
151022;0400;83;,
151022;0500;83,5833;
151022;0600;83,75;
151022;0700;73,1666;
151022;0800;61,9167;
151022;0900;52,9167;
151022;1000;44;,
151022;1100;35,1667;
151022;1200;30,25;
151022;1300;29,4167;
151022;1400;28,5833;
151022;1500;26,4167;
151022;1600;29,75;
151022;1700;41,25;
151022;1800;49,9167;
151022;1900;54,4167;
151022;2000;58,3333;
151022;2100;60,75;
151022;2200;66,6666;
151022;2300;72,0833;
151023;0000;73,75;
151023;0100;75,9166;
151023;0200;78,75;
151023;0300;79,75;
151023;0400;81,4166;
151023;0500;82;,
151023;0600;81,5833;
151023;0700;71,5;
151023;0800;56,8333;
151023;0900;48,75;
151023;1000;43,8333;
151023;1100;39,5833;
151023;1200;40,5833;
151023;1300;37,75;
151023;1400;39,5;
151023;1500;39,25;
151023;1600;38;,
151023;1700;39,25;
151023;1800;41,75;
151023;1900;45,25;
151023;2000;49,6667;
151023;2100;48,6667;
151023;2200;52,5;
151023;2300;59,4167;
151024;0000;62,4167;
151024;0100;64,25;
151024;0200;69,25;
151024;0300;70,0833;
151024;0400;65,75;
151024;0500;66,25;
151024;0600;71,4166;
151024;0700;58,8333;
151024;0800;53,0833;
151024;0900;47,25;
151024;1000;43,25;
151024;1100;41,5833;
151024;1200;40,75;
151024;1300;38;,
151024;1400;37;,
151024;1500;37,5;
151024;1600;41,8333;
151024;1700;51,6667;
151024;1800;62,25;
151024;1900;67,9166;
151024;2000;70,5833;
151024;2100;72;,
151024;2200;72,3333;
151024;2300;73,1666;
151025;0000;75,8333;
151025;0100;78,6666;
151025;0200;80,6666;
151025;0300;82,25;
151025;0400;83,25;
151025;0500;84;,
151025;0600;83,75;
151025;0700;79,25;
151025;0800;69,4166;
151025;0900;60,25;
151025;1000;53,6667;
151025;1100;45,5;
151025;1200;34,9167;
151025;1300;33,5;
151025;1400;31,0833;
151025;1500;30,75;
151025;1600;33,3333;
151025;1700;33,3333;
151025;1800;44,3333;
151025;1900;59;,
151025;2000;61,1667;
151025;2100;63,1667;
151025;2200;66,5833;
151025;2300;69;,
151026;0000;73,5833;
151026;0100;76,0833;
151026;0200;78,25;
151026;0300;79,8333;
151026;0400;80;,
151026;0500;81,25;
151026;0600;81,75;
151026;0700;70,0833;
151026;0800;63,1667;
151026;0900;56,4167;
151026;1000;52,3333;
151026;1100;49;,
151026;1200;43,0833;
151026;1300;33,6667;
151026;1400;27,0833;
151026;1500;28,0833;
151026;1600;33,75;
151026;1700;39,0833;
151026;1800;53,5833;
151026;1900;62,6667;
151026;2000;66,8333;
151026;2100;71,25;
151026;2200;72,5833;
151026;2300;74,5833;
151027;0000;75,75;
151027;0100;77,1666;
151027;0200;78,3333;
151027;0300;79,5;
151027;0400;80,5833;
151027;0500;81;,
151027;0600;80,4167;
151027;0700;76;,
151027;0800;70,1666;
151027;0900;58,8333;
151027;1000;53,1667;
151027;1100;47,9167;
151027;1200;42,4167;
151027;1300;41,25;
151027;1400;45,25;
151027;1500;51,5833;
151027;1600;53,3333;
151027;1700;53,6667;
151027;1800;61,3333;
151027;1900;68,3333;
151027;2000;72,9166;
151027;2100;76,9166;
151027;2200;78,9166;
151027;2300;82,25;
151028;0000;85,5833;
151028;0100;87,9166;
151028;0200;89,0833;
151028;0300;90,5833;
151028;0400;91;,
151028;0500;91;,
151028;0600;91;,
151028;0700;90,5833;
151028;0800;89,5;
151028;0900;87,5;
151028;1000;82,1666;
151028;1100;72,0833;
151028;1200;67,5;
151028;1300;60,1667;
151028;1400;55,3333;
151028;1500;55,25;
151028;1600;56,3333;
151028;1700;59,0833;
151028;1800;65,3333;
151028;1900;71,1666;
151028;2000;77,0833;
151028;2100;79,5833;
151028;2200;80,8333;
151028;2300;82;,
151029;0000;82,75;
151029;0100;81,5;
151029;0200;81,6666;
151029;0300;81,5833;
151029;0400;80,5833;
151029;0500;80,25;
151029;0600;80,0833;
151029;0700;77,6666;
151029;0800;73,5833;
151029;0900;67,8333;
151029;1000;61,1667;
151029;1100;49,5;
151029;1200;46,0833;
151029;1300;45,8333;
151029;1400;43,9167;
151029;1500;41;,
151029;1600;47,9167;
151029;1700;51;,
151029;1800;56,1667;
151029;1900;62,4167;
151029;2000;66,3333;
151029;2100;69,75;
151029;2200;72,9166;
151029;2300;74;,
151030;0000;73,4167;
151030;0100;73;,
151030;0200;73;,
151030;0300;72,6667;
151030;0400;72,5;
151030;0500;74,25;
151030;0600;73,25;
151030;0700;71,6667;
151030;0800;67,0833;
151030;0900;60,0833;
151030;1000;55,8333;
151030;1100;50,3333;
151030;1200;45,9167;
151030;1300;43,1667;
151030;1400;38,5;
151030;1500;36,1667;
151030;1600;37,4167;
151030;1700;41,8333;
151030;1800;42,8333;
151030;1900;44;,
151030;2000;43,25;
151030;2100;44,0833;
151030;2200;46,4167;
151030;2300;48,8333;
151031;0000;53,3333;
151031;0100;57,1667;
151031;0200;62;,
151031;0300;67,1666;
